ArchetypeName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW, YmapFile
prop_palm_huge_01a, 95.7182, -1391.94238, 27.99811, 0.00480000069, -0.0527890027, 0.324186057, 0.9445071, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 106.173279, -1393.80664, 27.99811, -0.0206100065, -0.030909013, 0.338415146, 0.9402633, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 111.641754, -1397.2373, 27.99811, 0.0466779955, -0.006451999, 0.0310039967, 0.9984079, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 114.176147, -1403.75928, 27.99811, 0.00137299951, -0.0120119946, -0.484138817, 0.8749077, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 110.797, -1409.01318, 27.99811, -0.004864, 0.0170330014, 0.921149, 0.388807, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_eng_oak_01, 273.348, -1439.74854, 28.747591, 0, 0, 0.728371, 0.685183, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_eng_oak_01, 421.035858, -1430.708, 28.4735584, 0, 0, 0.728371, 0.685183, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 92.9006653, -1142.65088, 28.13331, 0, 0, -0.171196, 0.985237, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 110.677429, -1142.6958, 28.0930119, 0, 0, -0.171196, 0.985237, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 171.3818, -1143.69922, 28.1294231, 0, 0, 0.8647778, -0.5021549, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 151.260254, -1143.17212, 28.1878986, 0, 0, -0.17364794, 0.9848078, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_06, 188.224945, -1143.49463, 27.5209484, 0, 0, 0.0436190143, 0.999048233, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_bush_lrg_04b, 106.475037, -1250.73633, 28.7871342, -0.0446769968, -0.106027976, -0.0621819943, 0.991410851, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 246.636658, -1275.06372, 24.0138187, -0.0235289913, -0.0367369875, 0.898446739, 0.436909884, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 246.9661, -1274.03882, 25.78837, -0.0142659964, -0.0206539948, 0.7981808, 0.6018949, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 284.2359, -1279.45361, 23.73076, -0.09092695, -0.032438986, 0.9933745, 0.0623469651, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 282.5696, -1281.20093, 28.5553761, -0.0138569968, -0.0103879981, 0.830604851, -0.556592941, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 277.7885, -1282.898, 25.0789661, 0.00147499982, -0.00753199868, -0.07101299, 0.9974459, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 277.002869, -1282.94653, 26.3064823, 0.005938002, 0.037633013, 0.935553253, -0.3511251, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_birch_03b, 244.296509, -1269.78882, 28.384531, 0, 0, 0.887949, 0.459941983, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 505.928741, -1509.81177, 26.0719166, -0.02264401, -0.0306390114, -0.667715251, 0.7434412, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 506.419128, -1510.42737, 24.8444, -0.00216999929, -0.007361997, 0.397579849, 0.9175355, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 510.551575, -1513.37048, 28.32081, 0.0170880072, 0.00281600142, -0.479750246, 0.8772342, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_palm_huge_01a, 512.93866, -1513.73315, 24.6840553, -0.0964189842, 0.004825999, 0.9416179, -0.322545975, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_eng_oak_01, 473.121338, -1526.53491, 28.3355961, 0, 0, 0.9180352, -0.396499127, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_02, 409.749817, -1555.584, 28.1769981, 0.008956002, -0.0341970026, 0.965285242, -0.258795023, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 416.1697, -1548.96045, 28.086607, 0.067839995, 0.023311, 0.943289, 0.324129969, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_03, 388.155731, -1500.377, 28.086607, 0.06907297, -0.01935599, 0.9604265, -0.2691379, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_02, 245.858215, -1349.60034, 28.9964657, 0, 0, 0.986874342, -0.161490053, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_06, 228.7262, -1338.977, 30.3553638, 0, 0, 0.6032591, 0.797545254, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 236.103455, -1333.19775, 30.6078053, 0, 0, 0.9376422, 0.347602069, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 193.573944, -1385.68066, 29.1055374, 0, 0, 0.7071068, -0.707106769, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 220.927582, -1346.35156, 29.2053375, 0, 0, -0.455517143, 0.890227, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_03, 236.6192, -1407.23987, 29.448122, -0.0114849973, 0.0351599939, -0.251717955, 0.9670936, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_05, 263.381653, -1398.45679, 28.8436642, -0.0259429868, 0.03841098, 0.559691846, 0.827403545, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_03, 267.523865, -1327.37561, 30.8208389, 0, 0, 0.9979569, 0.06389099, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_tree_lficus_03, 215.131989, -1355.31348, 29.4417419, 0, 0, 0.997209132, 0.07466001, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_1.ymap
prop_bush_lrg_04b, 241.312744, -1746.029, 29.2899876, 0.00105100032, 0.0212170053, 0.952311337, -0.304388076, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 142.203491, -1726.63135, 25.9001789, 0, 0, -0.248861074, 0.9685392, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 127.955627, -1865.95508, 21.9466648, -0.000252, -0.005611001, 0.28234303, 0.959297061, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 190.369049, -1894.42676, 21.5798664, 0.041183982, -0.0244479887, 0.8391387, 0.54180485, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 169.730682, -1884.6145, 21.5796719, 0.005232002, 0.0484940261, -0.412029177, 0.909864247, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 148.059631, -1874.98877, 21.92135, 0.0170080047, 0.02703001, 0.23735708, 0.9708974, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 175.793762, -1903.74951, 20.6459751, 0.0309619866, -0.0365399867, 0.9985095, -0.0261719879, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 152.686127, -1893.1582, 20.9795856, 0.0146800056, 0.0283620115, 0.410446137, 0.911325455, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 134.5393, -1884.9563, 21.2666645, 0.0209040027, -0.022328, 0.9990471, 0.031135004, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_palm_huge_01b, 120.7276, -1878.638, 21.2666645, 0.0187400058, 0.0440750122, -0.4251111, 0.9038732, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 333.797729, -2139.333, 14.3895206, 0.0306540057, -0.07387001, 0.00334300054, 0.996791065, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 330.1938, -2135.44971, 13.7849445, 0.0162270088, 0.116532043, 0.6827973, 0.7210721, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 317.017853, -2119.60938, 16.4816, -0.0298499987, -0.0745729953, 0.9253859, 0.370416969, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 393.368317, -2090.81665, 19.2085133, 0, 0, -0.490270317, 0.871570468, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 412.070923, -2110.63525, 19.2085133, 0.07647301, -0.0575150177, 0.8959332, -0.433760077, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 403.3076, -2100.82227, 19.2085133, -0.0412780046, -0.103121005, 0.922641, 0.369318, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 609.0282, -1901.45068, 21.1475468, 0.118262984, -0.08405099, 0.9879159, -0.0545129925, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 567.676147, -2014.992, 24.6195621, 0.076791, 0.081933, 0.171667978, 0.978734, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 587.157349, -2022.77441, 26.4098072, 0.0452580079, -0.0572300144, -0.6186341, 0.7822841, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_03, 234.017212, -2050.814, 16.88154, 0, 0, 0.4120102, 0.911179245, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 256.3813, -2029.86108, 17.3075962, 0, 0, 0, 1, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 251.2479, -1928.28491, 23.9082355, 0, 0, 0.870463, -0.492233962, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 258.546326, -1951.7356, 23.05507, 0, 0, 0.815985, -0.5780731, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 269.3312, -1973.78784, 20.1942, 0, 0, 0.990255654, -0.139261961, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_03, 222.008484, -1962.79956, 20.3156223, 0, 0, 0, 1, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_03, 306.6776, -1970.82544, 21.7057171, 0, 0, 0, 1, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_03, 302.259674, -1975.74072, 20.1730747, 0, 0, 0, 1, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_03, 296.093567, -1980.94922, 20.2033176, 0, 0, 0, 1, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 318.289, -1948.16992, 23.5660725, 0, 0, 0.949082434, -0.315027863, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 541.6605, -1736.86523, 29.38231, 0.007825999, 0.0409809835, -0.456672877, 0.888655841, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 531.2552, -1796.456, 28.0296555, 0.0300859977, 0.08503101, 0.657027, 0.7484519, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_bush_lrg_04b, 509.6014, -1770.32324, 27.4218616, 0.0654780045, 0.0371470079, 0.896893144, 0.435793072, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 361.0393, -1839.33423, 27.1945667, 0, 0, 0.483828872, 0.875162661, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 317.6798, -1866.20752, 26.0724964, 0, 0, 0.911436856, -0.411439955, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 331.3142, -1835.26025, 26.4084721, 0, 0, -0.201309919, 0.9795276, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 319.102753, -1845.34741, 26.0508747, -0.117722973, -0.05142399, 0.908793747, -0.396976918, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 353.363983, -1897.45435, 23.8496571, 0, 0, 0.9312266, -0.3644408, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 404.32074, -1868.36011, 25.347887, 0, 0, 0.681259751, 0.7320418, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 115.641205, -1909.20728, 19.4723454, 0, 0, 0.43274197, 0.901517868, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 207.936951, -1882.48828, 23.4647541, 0, 0, 0.485137165, 0.8744381, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 108.458679, -1882.8938, 22.8899174, 0, 0, -0.6668813, 0.745164037, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 88.499054, -1891.97607, 22.5741425, 0, 0, 0.927299261, 0.3743211, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 180.75946, -1884.36816, 23.2891254, 0, 0, 0.9811805, 0.1930931, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 160.88504, -1958.17432, 18.167326, -0.108104065, -0.0462970249, 0.429726273, 0.8952684, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 172.711823, -1940.07129, 18.80015, 0, 0, 0.9829439, -0.183905989, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 123.44519, -1936.61523, 19.7582264, 0, 0, -0.275943, 0.961174, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 98.55444, -1838.24634, 24.4750614, 0, 0, 0.7832468, -0.6217109, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 65.70227, -1847.533, 21.71592, 0, 0, 0.7832468, -0.6217109, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 150.103485, -1929.82178, 18.6395664, -0.05343302, 0.0179730058, 0.6516162, 0.75645113, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 146.3182, -1925.41211, 19.7610645, 0, 0, 0, 1, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 127.47641, -1973.76465, 18.97011, 0, 0, 0.960461736, -0.278411955, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 125.360474, -1960.66162, 17.9857121, 0, 0, 0.181527, 0.983386, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 108.183044, -1960.67334, 19.7025623, 0, 0, 0.9956786, -0.092867054, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_03, 151.80896, -1901.91919, 22.039156, 0, 0, 0, 1, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 488.689636, -1699.18164, 28.4397373, 0, 0, -0.309879065, 0.950776, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 466.788177, -1789.12744, 27.7017231, 0.121526934, -0.08213796, -0.69167155, 0.7071597, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_maple_02, 491.854248, -1726.27637, 28.24277, -0.0387739949, -0.107890978, 0.530283868, 0.8400328, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_eng_oak_01, 425.911926, -1722.69678, 28.2022877, 0, 0, 0.7665185, -0.642222345, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 252.130157, -1756.73376, 27.9410172, 0, 0, 0.508806944, 0.8608807, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
prop_tree_birch_03b, 264.97467, -1710.35742, 28.5201359, 0, 0, 0.949082434, -0.315027863, update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_critical_2.ymap
